date,day_of_week,resting_hr,total_steps,total_sleep,sleep_hours,deep_ratio,rem_ratio,sleep_deficit,sleep_start_time,wake_time,sleep_midpoint,sleep_start_hour,wake_hour,avg_hr_day,hr_std_day,hr_deviation,stress_index,activity_load,is_weekend,mood_score,productivity_score
2016-04-11,0,67.0,178,,,0.25,0.19,,,,,,,83.71,10.69,16.71,0.1572,0.01,0,,
2016-04-11,0,,3279,153.0,2.55,0.25,0.19,327.0,2016-04-11 01:57:00,2016-04-11 04:30:00,03:13:30,1.0,4.0,,,,,0.16,0,,
2016-04-11,0,,1209,1152.0,19.19,0.25,0.19,-672.0,2016-04-11 06:13:30,2016-04-12 01:25:00,15:49:15,6.0,1.0,,,,,0.07,0,,
2016-04-11,0,,11230,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-04-11,0,47.0,10622,,,0.25,0.19,,,,,,,67.86,15.07,20.86,0.314,0.29,0,,
2016-04-11,0,54.0,10001,148.0,2.47,0.25,0.19,332.0,2016-04-11 02:35:00,2016-04-11 05:03:00,03:49:00,2.0,5.0,72.79,11.8,18.79,0.2146,0.32,0,,
2016-04-11,0,46.0,10106,,,0.25,0.19,,,,,,,81.61,18.67,35.61,0.3973,0.43,0,,
2016-04-11,0,69.0,12168,,,0.25,0.19,,,,,,,93.18,13.23,24.18,0.189,0.48,0,,
2016-04-11,0,,6801,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-11,0,,7497,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-11,0,52.0,2993,74.0,1.23,0.25,0.19,406.0,2016-04-11 03:47:00,2016-04-11 05:01:00,04:24:00,3.0,5.0,73.88,13.39,21.88,0.2526,0.11,0,,
2016-04-11,0,,5430,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-12,1,,11317,980.0,16.34,0.25,0.19,-500.0,2016-04-12 06:39:30,2016-04-12 23:00:00,14:49:45,6.0,23.0,,,,,0.34,0,,
2016-04-12,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-12,1,47.0,10199,1112.0,18.54,0.25,0.19,-633.0,2016-04-12 05:30:30,2016-04-13 00:03:00,14:46:45,5.0,0.0,86.08,21.99,39.08,0.458,0.37,0,,
2016-04-12,1,52.0,11875,,,0.25,0.19,,,,,,,77.42,18.07,25.42,0.341,0.38,0,,
2016-04-12,1,,8856,65.0,1.08,0.25,0.19,415.0,2016-04-12 01:56:00,2016-04-12 03:01:00,02:28:30,1.0,3.0,,,,,0.3,0,,
2016-04-12,1,,8163,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-12,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-12,1,,9033,,,0.25,0.19,,,,,,,,,,,0.28,0,,
2016-04-12,1,,5394,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-04-12,1,,13162,1181.0,19.68,0.25,0.19,-701.0,2016-04-12 07:28:30,2016-04-13 03:09:30,17:19:00,7.0,3.0,,,,,0.43,0,,
2016-04-12,1,,4414,109.0,1.82,0.25,0.19,371.0,2016-04-12 00:54:00,2016-04-12 02:43:00,01:48:30,0.0,2.0,,,,,0.21,0,,
2016-04-12,1,,4562,,,0.25,0.19,,,,,,,,,,,0.2,0,,
2016-04-12,1,47.0,23186,,,0.25,0.19,,,,,,,83.79,30.64,36.79,0.6382,0.58,0,,
2016-04-12,1,,10694,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-12,1,,10725,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-12,1,,7626,120.0,2.0,0.25,0.19,360.0,2016-04-12 23:39:30,2016-04-13 01:39:30,00:39:30,23.0,1.0,,,,,0.38,0,,
2016-04-12,1,,5014,,,0.25,0.19,,,,,,,,,,,0.21,0,,
2016-04-12,1,,7213,172.0,2.87,0.25,0.19,308.0,2016-04-12 03:30:30,2016-04-12 06:22:30,04:56:30,3.0,6.0,,,,,0.26,0,,
2016-04-12,1,49.0,8539,5563.0,92.72,0.25,0.19,-5083.0,2016-04-12 06:04:00,2016-04-16 02:47:00,04:25:30,6.0,2.0,79.35,16.71,30.35,0.3341,0.37,0,,
2016-04-12,1,,10122,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-12,1,57.0,10113,86.0,1.43,0.25,0.19,394.0,2016-04-12 22:11:00,2016-04-12 23:37:00,22:54:00,22.0,23.0,86.08,16.84,29.08,0.2904,0.43,0,,
2016-04-12,1,,678,138.0,2.3,0.25,0.19,342.0,2016-04-12 11:47:00,2016-04-12 14:05:00,12:56:00,11.0,14.0,,,,,0.06,0,,
2016-04-12,1,70.0,14172,,,0.25,0.19,,,,,,,98.04,12.18,28.04,0.1715,0.53,0,,
2016-04-12,1,,3276,111.0,1.85,0.25,0.19,369.0,2016-04-12 01:57:00,2016-04-12 03:48:00,02:52:30,1.0,3.0,,,,,0.2,0,,
2016-04-12,1,,6697,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-12,1,48.0,2564,250.0,4.17,0.25,0.19,230.0,2016-04-12 04:05:00,2016-04-12 08:15:00,06:10:00,4.0,8.0,66.55,11.78,18.55,0.2405,0.12,0,,
2016-04-12,1,,18060,,,0.25,0.19,,,,,,,,,,,0.49,0,,
2016-04-12,1,50.0,11596,105.0,1.75,0.25,0.19,375.0,2016-04-12 00:22:00,2016-04-12 02:07:00,01:14:30,0.0,2.0,64.07,8.64,14.07,0.1693,0.36,0,,
2016-04-12,1,,4747,,,0.25,0.19,,,,,,,,,,,0.28,0,,
2016-04-12,1,41.0,8135,157.0,2.62,0.25,0.19,323.0,2016-04-12 22:11:00,2016-04-13 00:48:00,23:29:30,22.0,0.0,65.66,19.11,24.66,0.4551,0.43,0,,
2016-04-12,1,,7753,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-12,1,57.0,5135,,,0.25,0.19,,,,,,,76.7,7.46,19.7,0.1287,0.32,0,,
2016-04-12,1,,8796,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-13,2,,4929,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-13,2,,8001,,,0.25,0.19,,,,,,,,,,,0.26,0,,
2016-04-13,2,45.0,10993,,,0.25,0.19,,,,,,,67.04,14.16,22.04,0.3079,0.18,0,,
2016-04-13,2,,2961,996.0,16.59,0.25,0.19,-515.0,2016-04-13 10:41:30,2016-04-14 03:17:00,18:59:15,10.0,3.0,,,,,0.19,0,,
2016-04-13,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-13,2,,8053,,,0.25,0.19,,,,,,,,,,,0.22,0,,
2016-04-13,2,,16433,,,0.25,0.19,,,,,,,,,,,0.46,0,,
2016-04-13,2,,12386,104.0,1.73,0.25,0.19,376.0,2016-04-13 20:44:00,2016-04-13 22:28:00,21:36:00,20.0,22.0,,,,,0.55,0,,
2016-04-13,2,,5974,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-04-13,2,64.0,4978,,,0.25,0.19,,,,,,,85.1,11.92,21.1,0.1834,0.2,0,,
2016-04-13,2,55.0,4053,107.0,1.78,0.25,0.19,373.0,2016-04-13 04:35:30,2016-04-13 06:22:30,05:29:00,4.0,6.0,82.72,16.01,27.72,0.2859,0.17,0,,
2016-04-13,2,,8204,89.0,1.48,0.25,0.19,391.0,2016-04-13 22:42:00,2016-04-14 00:11:00,23:26:30,22.0,0.0,,,,,0.15,0,,
2016-04-13,2,47.0,4832,105.0,1.75,0.25,0.19,375.0,2016-04-13 01:31:30,2016-04-13 03:16:30,02:24:00,1.0,3.0,61.48,6.61,14.48,0.1377,0.23,0,,
2016-04-13,2,,7618,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-04-13,2,55.0,10352,99.0,1.65,0.25,0.19,381.0,2016-04-13 02:39:00,2016-04-13 04:18:00,03:28:30,2.0,4.0,73.81,13.01,18.81,0.2324,0.32,0,,
2016-04-13,2,,356,2523.0,42.05,0.25,0.19,-2043.0,2016-04-13 05:07:00,2016-04-14 23:10:00,02:08:30,5.0,23.0,,,,,0.03,0,,
2016-04-13,2,43.0,1320,1133.0,18.88,0.25,0.19,-653.0,2016-04-13 09:52:00,2016-04-14 04:45:00,19:18:30,9.0,4.0,68.51,10.21,25.51,0.2321,0.08,0,,
2016-04-13,2,,6877,62.0,1.03,0.25,0.19,418.0,2016-04-13 23:18:30,2016-04-14 00:20:30,23:49:30,23.0,0.0,,,,,0.26,0,,
2016-04-13,2,,5813,130.0,2.17,0.25,0.19,350.0,2016-04-13 23:16:00,2016-04-14 01:26:00,00:21:00,23.0,1.0,,,,,0.3,0,,
2016-04-13,2,44.0,5077,182.0,3.03,0.25,0.19,298.0,2016-04-13 21:36:00,2016-04-14 00:38:00,23:07:00,21.0,0.0,59.7,13.76,15.7,0.3059,0.21,0,,
2016-04-13,2,,7275,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-13,2,70.0,12862,,,0.25,0.19,,,,,,,93.01,13.86,23.01,0.1952,0.47,0,,
2016-04-13,2,,5571,,,0.25,0.19,,,,,,,,,,,0.22,0,,
2016-04-13,2,,9715,,,0.25,0.19,,,,,,,,,,,0.44,0,,
2016-04-13,2,59.0,5652,806.0,13.42,0.25,0.19,-326.0,2016-04-13 09:52:00,2016-04-13 23:17:30,16:34:45,9.0,23.0,80.52,10.12,21.52,0.1686,0.21,0,,
2016-04-13,2,,7007,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-13,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-13,2,,10735,808.0,13.48,0.25,0.19,-328.0,2016-04-13 08:14:30,2016-04-13 21:43:00,14:58:45,8.0,21.0,,,,,0.32,0,,
2016-04-13,2,,4993,121.0,2.02,0.25,0.19,359.0,2016-04-13 01:20:00,2016-04-13 03:21:00,02:20:30,1.0,3.0,,,,,0.24,0,,
2016-04-13,2,,10035,73.0,1.22,0.25,0.19,407.0,2016-04-13 01:33:00,2016-04-13 02:46:00,02:09:30,1.0,2.0,,,,,0.34,0,,
2016-04-13,2,50.0,15337,,,0.25,0.19,,,,,,,84.74,28.65,34.74,0.5618,0.58,0,,
2016-04-13,2,51.0,12024,,,0.25,0.19,,,,,,,80.34,18.19,29.34,0.3499,0.43,0,,
2016-04-13,2,,7142,,,0.25,0.19,,,,,,,,,,,0.35,0,,
2016-04-14,3,,7910,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-04-14,3,57.0,5162,122.0,2.03,0.25,0.19,358.0,2016-04-14 00:51:00,2016-04-14 02:53:00,01:52:00,0.0,2.0,79.27,15.15,22.27,0.2612,0.2,0,,
2016-04-14,3,52.0,10129,988.0,16.47,0.25,0.19,-508.0,2016-04-14 06:07:00,2016-04-14 22:35:00,14:21:00,6.0,22.0,72.58,10.28,20.58,0.1939,0.3,0,,
2016-04-14,3,50.0,10690,,,0.25,0.19,,,,,,,72.63,13.48,22.63,0.2644,0.36,0,,
2016-04-14,3,,11037,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-04-14,3,65.0,108,,,0.25,0.19,,,,,,,90.7,14.54,25.7,0.2203,0.0,0,,
2016-04-14,3,,2163,74.0,1.23,0.25,0.19,406.0,2016-04-14 23:16:00,2016-04-15 00:30:00,23:53:00,23.0,0.0,,,,,0.11,0,,
2016-04-14,3,,10210,136.0,2.27,0.25,0.19,344.0,2016-04-14 00:13:00,2016-04-14 02:29:00,01:21:00,0.0,2.0,,,,,0.36,0,,
2016-04-14,3,46.0,1219,93.0,1.55,0.25,0.19,387.0,2016-04-14 06:09:00,2016-04-14 07:42:00,06:55:30,6.0,7.0,69.09,11.39,23.09,0.2423,0.08,0,,
2016-04-14,3,,7671,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-14,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-14,3,,3335,280.0,4.67,0.25,0.19,200.0,2016-04-14 02:05:00,2016-04-14 06:45:00,04:25:00,2.0,6.0,,,,,0.2,0,,
2016-04-14,3,43.0,8596,1054.0,17.58,0.25,0.19,-574.0,2016-04-14 05:35:00,2016-04-14 23:09:30,14:22:15,5.0,23.0,76.84,26.62,33.84,0.605,0.59,0,,
2016-04-14,3,55.0,1551,978.0,16.3,0.25,0.19,-498.0,2016-04-14 08:12:00,2016-04-15 00:30:00,16:21:00,8.0,0.0,70.13,7.06,15.13,0.1261,0.09,0,,
2016-04-14,3,48.0,8863,69.0,1.15,0.25,0.19,411.0,2016-04-14 20:35:00,2016-04-14 21:44:00,21:09:30,20.0,21.0,68.44,14.18,20.44,0.2895,0.32,0,,
2016-04-14,3,,3973,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-14,3,50.0,21129,,,0.25,0.19,,,,,,,85.32,33.47,35.32,0.6563,0.53,0,,
2016-04-14,3,,9107,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-04-14,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-14,3,,5234,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-14,3,,20159,,,0.25,0.19,,,,,,,,,,,0.56,0,,
2016-04-14,3,54.0,11179,,,0.25,0.19,,,,,,,92.35,12.59,38.35,0.2288,0.42,0,,
2016-04-14,3,,9123,308.0,5.13,0.25,0.19,172.0,2016-04-14 01:28:00,2016-04-14 06:36:00,04:02:00,1.0,6.0,,,,,0.36,0,,
2016-04-14,3,,3135,,,0.25,0.19,,,,,,,,,,,0.13,0,,
2016-04-14,3,,8844,,,0.25,0.19,,,,,,,,,,,0.44,0,,
2016-04-14,3,,7641,105.0,1.75,0.25,0.19,375.0,2016-04-14 02:51:00,2016-04-14 04:36:00,03:43:30,2.0,4.0,,,,,0.28,0,,
2016-04-14,3,,7860,1067.0,17.78,0.25,0.19,-587.0,2016-04-14 06:09:30,2016-04-14 23:56:30,15:03:00,6.0,23.0,,,,,0.27,0,,
2016-04-14,3,56.0,6799,,,0.25,0.19,,,,,,,81.56,8.99,25.56,0.1577,0.28,0,,
2016-04-14,3,,7937,,,0.25,0.19,,,,,,,,,,,0.37,0,,
2016-04-14,3,,10460,,,0.25,0.19,,,,,,,,,,,0.29,0,,
2016-04-14,3,51.0,17022,60.0,1.0,0.25,0.19,420.0,2016-04-14 23:18:30,2016-04-15 00:18:30,23:48:30,23.0,0.0,72.56,17.78,21.56,0.3419,0.52,0,,
2016-04-14,3,,13318,112.0,1.87,0.25,0.19,368.0,2016-04-14 21:15:00,2016-04-14 23:07:00,22:11:00,21.0,23.0,,,,,0.58,0,,
2016-04-14,3,,3974,86.0,1.43,0.25,0.19,394.0,2016-04-14 03:24:00,2016-04-14 04:50:00,04:07:00,3.0,4.0,,,,,0.23,0,,
2016-04-15,4,,14461,1111.0,18.52,0.25,0.19,-631.0,2016-04-15 04:24:00,2016-04-15 22:55:00,13:39:30,4.0,22.0,,,,,0.42,0,,
2016-04-15,4,,3821,61.0,1.02,0.25,0.19,419.0,2016-04-15 00:39:00,2016-04-15 01:40:00,01:09:30,0.0,1.0,,,,,0.19,0,,
2016-04-15,4,57.0,14019,,,0.25,0.19,,,,,,,97.94,10.58,40.94,0.1824,0.52,0,,
2016-04-15,4,,3430,,,0.25,0.19,,,,,,,,,,,0.06,0,,
2016-04-15,4,,5205,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-04-15,4,,7451,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-15,4,,1510,,,0.25,0.19,,,,,,,,,,,0.1,0,,
2016-04-15,4,60.0,5273,,,0.25,0.19,,,,,,,84.84,10.49,24.84,0.172,0.2,0,,
2016-04-15,4,,2672,,,0.25,0.19,,,,,,,,,,,0.1,0,,
2016-04-15,4,44.0,8758,232.0,3.87,0.25,0.19,248.0,2016-04-15 00:02:00,2016-04-15 03:54:00,01:58:00,0.0,3.0,67.47,13.63,23.47,0.303,0.3,0,,
2016-04-15,4,,5664,158.0,2.63,0.25,0.19,322.0,2016-04-15 00:35:30,2016-04-15 03:13:30,01:54:30,0.0,3.0,,,,,0.23,0,,
2016-04-15,4,,9010,87.0,1.45,0.25,0.19,393.0,2016-04-15 05:35:00,2016-04-15 07:02:00,06:18:30,5.0,7.0,,,,,0.31,0,,
2016-04-15,4,48.0,13422,,,0.25,0.19,,,,,,,91.93,30.71,43.93,0.6268,0.6,0,,
2016-04-15,4,,9501,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-04-15,4,58.0,7795,,,0.25,0.19,,,,,,,90.86,17.11,32.86,0.29,0.37,0,,
2016-04-15,4,,3984,,,0.25,0.19,,,,,,,,,,,0.11,0,,
2016-04-15,4,,5263,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-15,4,53.0,11034,,,0.25,0.19,,,,,,,80.44,17.9,27.44,0.3315,0.38,0,,
2016-04-15,4,62.0,1282,158.0,2.63,0.25,0.19,322.0,2016-04-15 01:55:00,2016-04-15 04:33:00,03:14:00,1.0,4.0,80.59,12.02,18.59,0.1907,0.06,0,,
2016-04-15,4,,8585,145.0,2.42,0.25,0.19,335.0,2016-04-15 01:50:00,2016-04-15 04:15:00,03:02:30,1.0,4.0,,,,,0.27,0,,
2016-04-15,4,,9762,134.0,2.23,0.25,0.19,346.0,2016-04-15 03:03:00,2016-04-15 05:17:00,04:10:00,3.0,5.0,,,,,0.36,0,,
2016-04-15,4,54.0,5563,108.0,1.8,0.25,0.19,372.0,2016-04-15 04:56:00,2016-04-15 06:44:00,05:50:00,4.0,6.0,72.99,11.22,18.99,0.204,0.22,0,,
2016-04-15,4,,20669,,,0.25,0.19,,,,,,,,,,,0.57,0,,
2016-04-15,4,,980,15248.0,254.13,0.25,0.19,-14768.0,2016-04-15 08:31:00,2016-04-25 22:39:00,15:35:00,8.0,22.0,,,,,0.05,0,,
2016-04-15,4,50.0,16556,1030.0,17.16,0.25,0.19,-550.0,2016-04-15 05:55:30,2016-04-15 23:05:00,14:30:15,5.0,23.0,69.02,15.67,19.02,0.3073,0.49,0,,
2016-04-15,4,49.0,2483,194.0,3.23,0.25,0.19,286.0,2016-04-15 04:52:00,2016-04-15 08:06:00,06:29:00,4.0,8.0,66.86,8.09,17.86,0.1618,0.13,0,,
2016-04-15,4,51.0,1882,,,0.25,0.19,,,,,,,92.93,24.1,41.93,0.4634,0.23,0,,
2016-04-15,4,,8482,,,0.25,0.19,,,,,,,,,,,0.45,0,,
2016-04-15,4,39.0,12087,81.0,1.35,0.25,0.19,399.0,2016-04-15 22:58:00,2016-04-16 00:19:00,23:38:30,22.0,0.0,73.68,21.98,34.68,0.5495,0.65,0,,
2016-04-15,4,,7198,1130.0,18.82,0.25,0.19,-650.0,2016-04-15 06:48:00,2016-04-16 01:37:30,16:12:45,6.0,1.0,,,,,0.35,0,,
2016-04-15,4,,6506,1453.0,24.22,0.25,0.19,-973.0,2016-04-15 00:04:30,2016-04-16 00:17:30,12:11:00,0.0,0.0,,,,,0.28,0,,
2016-04-15,4,,3844,636.0,10.6,0.25,0.19,-156.0,2016-04-15 00:03:00,2016-04-15 10:39:00,05:21:00,0.0,10.0,,,,,0.18,0,,
2016-04-15,4,55.0,10465,82.0,1.37,0.25,0.19,398.0,2016-04-15 03:12:00,2016-04-15 04:34:00,03:53:00,3.0,4.0,75.69,13.72,20.69,0.2451,0.34,0,,
2016-04-16,5,,4744,2284.0,38.06,0.25,0.19,-1803.0,2016-04-16 08:44:30,2016-04-17 22:48:00,03:46:15,8.0,22.0,,,,,0.19,1,,
2016-04-16,5,62.0,1982,,,0.25,0.19,,,,,,,100.9,20.48,38.9,0.325,0.29,1,,
2016-04-16,5,,3414,,,0.25,0.19,,,,,,,,,,,0.15,1,,
2016-04-16,5,54.0,29326,,,0.25,0.19,,,,,,,92.06,30.85,38.06,0.5609,0.77,1,,
2016-04-16,5,,13459,54.0,0.9,0.25,0.19,426.0,2016-04-16 02:17:30,2016-04-16 03:11:30,02:44:30,2.0,3.0,,,,,0.41,1,,
2016-04-16,5,55.0,13217,157.0,2.62,0.25,0.19,323.0,2016-04-16 03:38:30,2016-04-16 06:15:30,04:57:00,3.0,6.0,82.04,18.3,27.04,0.3268,0.44,1,,
2016-04-16,5,58.0,22244,39.0,0.65,0.25,0.19,441.0,2016-04-16 23:25:00,2016-04-17 00:04:00,23:44:30,23.0,0.0,96.62,22.98,38.62,0.3896,0.61,1,,
2016-04-16,5,55.0,7289,,,0.25,0.19,,,,,,,76.3,9.36,21.3,0.1671,0.36,1,,
2016-04-16,5,,15300,,,0.25,0.19,,,,,,,,,,,0.45,1,,
2016-04-16,5,70.0,4732,,,0.25,0.19,,,,,,,108.62,8.03,38.62,0.1132,0.15,1,,
2016-04-16,5,49.0,10100,,,0.25,0.19,,,,,,,75.96,16.75,26.96,0.3349,0.3,1,,
2016-04-16,5,,9685,,,0.25,0.19,,,,,,,,,,,0.45,1,,
2016-04-16,5,,31,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-16,5,50.0,5771,288.0,4.8,0.25,0.19,192.0,2016-04-16 07:29:00,2016-04-16 12:17:00,09:53:00,7.0,12.0,66.02,7.11,16.02,0.1394,0.29,1,,
2016-04-16,5,,8301,,,0.25,0.19,,,,,,,,,,,0.26,1,,
2016-04-16,5,61.0,4631,21399.0,356.65,0.25,0.19,-20919.0,2016-04-16 15:23:30,2016-05-01 12:02:30,01:43:00,15.0,12.0,79.95,10.92,18.95,0.1761,0.2,1,,
2016-04-16,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-16,5,,6905,,,0.25,0.19,,,,,,,,,,,0.36,1,,
2016-04-16,5,,5370,,,0.25,0.19,,,,,,,,,,,0.18,1,,
2016-04-16,5,,11140,1090.0,18.16,0.25,0.19,-610.0,2016-04-16 05:53:00,2016-04-17 00:02:30,14:57:45,5.0,0.0,,,,,0.39,1,,
2016-04-16,5,43.0,14269,72.0,1.2,0.25,0.19,408.0,2016-04-16 01:30:00,2016-04-16 02:42:00,02:06:00,1.0,2.0,69.84,23.5,26.84,0.5341,0.82,1,,
2016-04-16,5,,11207,64.0,1.07,0.25,0.19,416.0,2016-04-16 23:47:00,2016-04-17 00:51:00,00:19:00,23.0,0.0,,,,,0.38,1,,
2016-04-16,5,,14549,,,0.25,0.19,,,,,,,,,,,0.38,1,,
2016-04-16,5,56.0,6580,144.0,2.4,0.25,0.19,336.0,2016-04-16 22:17:30,2016-04-17 00:41:30,23:29:30,22.0,0.0,75.48,10.29,19.48,0.1805,0.29,1,,
2016-04-16,5,54.0,14450,1205.0,20.08,0.25,0.19,-725.0,2016-04-16 07:22:00,2016-04-17 03:27:00,17:24:30,7.0,3.0,87.03,12.61,33.03,0.2293,0.57,1,,
2016-04-16,5,,5319,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-16,5,,12669,921.0,15.35,0.25,0.19,-441.0,2016-04-16 08:12:00,2016-04-16 23:33:00,15:52:30,8.0,23.0,,,,,0.35,1,,
2016-04-16,5,,244,,,0.25,0.19,,,,,,,,,,,0.01,1,,
2016-04-16,5,,9256,,,0.25,0.19,,,,,,,,,,,0.24,1,,
2016-04-16,5,,2547,106.0,1.77,0.25,0.19,374.0,2016-04-16 02:04:00,2016-04-16 03:50:00,02:57:00,2.0,3.0,,,,,0.15,1,,
2016-04-16,5,,3945,144.0,2.4,0.25,0.19,336.0,2016-04-16 05:58:30,2016-04-16 08:22:30,07:10:30,5.0,8.0,,,,,0.22,1,,
2016-04-16,5,,5057,,,0.25,0.19,,,,,,,,,,,0.2,1,,
2016-04-17,6,,2268,73.0,1.22,0.25,0.19,407.0,2016-04-17 02:57:00,2016-04-17 04:10:00,03:33:30,2.0,4.0,,,,,0.11,1,,
2016-04-17,6,40.0,12231,150.0,2.5,0.25,0.19,330.0,2016-04-17 00:05:00,2016-04-17 02:35:00,01:20:00,0.0,2.0,71.12,26.85,31.12,0.6548,0.83,1,,
2016-04-17,6,,6175,,,0.25,0.19,,,,,,,,,,,0.22,1,,
2016-04-17,6,57.0,9634,,,0.25,0.19,,,,,,,83.2,9.26,26.2,0.1596,0.36,1,,
2016-04-17,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-17,6,49.0,4660,1808.0,30.13,0.25,0.19,-1328.0,2016-04-17 14:56:30,2016-04-18 21:04:30,06:00:30,14.0,21.0,66.39,8.7,17.39,0.1739,0.2,1,,
2016-04-17,6,49.0,655,153.0,2.55,0.25,0.19,327.0,2016-04-17 23:25:30,2016-04-18 01:58:30,00:42:00,23.0,1.0,59.38,4.43,10.38,0.0885,0.05,1,,
2016-04-17,6,,7851,,,0.25,0.19,,,,,,,,,,,0.34,1,,
2016-04-17,6,,18827,,,0.25,0.19,,,,,,,,,,,0.57,1,,
2016-04-17,6,59.0,7150,123.0,2.05,0.25,0.19,357.0,2016-04-17 05:35:00,2016-04-17 07:38:00,06:36:30,5.0,7.0,85.35,10.88,26.35,0.1813,0.31,1,,
2016-04-17,6,63.0,8059,,,0.25,0.19,,,,,,,85.98,11.71,22.98,0.1829,0.3,1,,
2016-04-17,6,,29,64.0,1.07,0.25,0.19,416.0,2016-04-17 23:47:00,2016-04-18 00:51:00,00:19:00,23.0,0.0,,,,,0.0,1,,
2016-04-17,6,58.0,10145,1090.0,18.17,0.25,0.19,-610.0,2016-04-17 06:51:30,2016-04-18 01:01:30,15:56:30,6.0,1.0,76.66,13.33,18.66,0.226,0.34,1,,
2016-04-17,6,70.0,2497,,,0.25,0.19,,,,,,,102.37,6.89,32.37,0.0971,0.08,1,,
2016-04-17,6,,12692,166.0,2.77,0.25,0.19,314.0,2016-04-17 02:01:30,2016-04-17 04:47:30,03:24:30,2.0,4.0,,,,,0.47,1,,
2016-04-17,6,,8757,,,0.25,0.19,,,,,,,,,,,0.3,1,,
2016-04-17,6,,8199,,,0.25,0.19,,,,,,,,,,,0.36,1,,
2016-04-17,6,,4525,,,0.25,0.19,,,,,,,,,,,0.22,1,,
2016-04-17,6,,3008,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-17,6,63.0,838,114.0,1.9,0.25,0.19,366.0,2016-04-17 01:28:00,2016-04-17 03:22:00,02:25:00,1.0,3.0,68.66,3.49,5.66,0.0545,0.06,1,,
2016-04-17,6,66.0,16,,,0.25,0.19,,,,,,,98.83,17.32,32.83,0.2586,0.0,1,,
2016-04-17,6,,2524,,,0.25,0.19,,,,,,,,,,,0.18,1,,
2016-04-17,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-17,6,,6198,,,0.25,0.19,,,,,,,,,,,0.25,1,,
2016-04-17,6,51.0,15118,,,0.25,0.19,,,,,,,87.87,29.97,36.87,0.5763,0.51,1,,
2016-04-17,6,52.0,15112,,,0.25,0.19,,,,,,,83.92,17.86,31.92,0.337,0.47,1,,
2016-04-17,6,,10415,77.0,1.28,0.25,0.19,403.0,2016-04-17 08:17:00,2016-04-17 09:34:00,08:55:30,8.0,9.0,,,,,0.35,1,,
2016-04-17,6,,2132,412.0,6.87,0.25,0.19,68.0,2016-04-17 06:59:00,2016-04-17 13:51:00,10:25:00,6.0,13.0,,,,,0.09,1,,
2016-04-17,6,55.0,5472,100.0,1.67,0.25,0.19,380.0,2016-04-17 05:21:00,2016-04-17 07:01:00,06:11:00,5.0,7.0,75.36,9.52,20.36,0.17,0.27,1,,
2016-04-17,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-17,6,,9705,2392.0,39.86,0.25,0.19,-1912.0,2016-04-17 11:14:00,2016-04-19 03:05:30,07:09:45,11.0,3.0,,,,,0.32,1,,
2016-04-17,6,,10204,,,0.25,0.19,,,,,,,,,,,0.29,1,,
